date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:27:29	47058/47058	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:29%20GMT	https://beautifytools.com/xml-to-csv-converter.php	C:/My%20Web%20Sites/beautify/beautifytools.com/xml-to-csv-converter.html	(from https://beautifytools.com/)
03:27:30	47231/47231	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:30%20GMT	https://beautifytools.com/xml-to-json-converter.php	C:/My%20Web%20Sites/beautify/beautifytools.com/xml-to-json-converter.html	(from https://beautifytools.com/)
03:27:30	47099/47099	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:30%20GMT	https://beautifytools.com/xml-to-yaml-converter.php	C:/My%20Web%20Sites/beautify/beautifytools.com/xml-to-yaml-converter.html	(from https://beautifytools.com/)
03:27:31	47510/47510	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:31%20GMT	https://beautifytools.com/yaml-to-xml-json-csv-converter.php	C:/My%20Web%20Sites/beautify/beautifytools.com/yaml-to-xml-json-csv-converter.html	(from https://beautifytools.com/)
03:27:32	45726/45726	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:32%20GMT	https://beautifytools.com/css-validator.php	C:/My%20Web%20Sites/beautify/beautifytools.com/css-validator.html	(from https://beautifytools.com/)
03:27:32	46779/46779	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:32%20GMT	https://beautifytools.com/javascript-validator.php	C:/My%20Web%20Sites/beautify/beautifytools.com/javascript-validator.html	(from https://beautifytools.com/)
03:27:33	46955/46955	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:33%20GMT	https://beautifytools.com/json-validator.php	C:/My%20Web%20Sites/beautify/beautifytools.com/json-validator.html	(from https://beautifytools.com/)
03:27:34	46777/46777	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:34%20GMT	https://beautifytools.com/xml-validator.php	C:/My%20Web%20Sites/beautify/beautifytools.com/xml-validator.html	(from https://beautifytools.com/)
03:27:35	46587/46587	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:35%20GMT	https://beautifytools.com/yaml-validator.php	C:/My%20Web%20Sites/beautify/beautifytools.com/yaml-validator.html	(from https://beautifytools.com/)
03:27:36	41344/41344	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:36%20GMT	https://beautifytools.com/hash-calculator.php	C:/My%20Web%20Sites/beautify/beautifytools.com/hash-calculator.html	(from https://beautifytools.com/)
03:27:36	41918/41918	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:36%20GMT	https://beautifytools.com/hmac-generator.php	C:/My%20Web%20Sites/beautify/beautifytools.com/hmac-generator.html	(from https://beautifytools.com/)
03:27:37	46778/46778	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:37%20GMT	https://beautifytools.com/online-code-editor.php	C:/My%20Web%20Sites/beautify/beautifytools.com/online-code-editor.html	(from https://beautifytools.com/)
03:27:38	46694/46694	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:38%20GMT	https://beautifytools.com/add-nofollow-to-link.php	C:/My%20Web%20Sites/beautify/beautifytools.com/add-nofollow-to-link.html	(from https://beautifytools.com/)
03:27:38	38591/38591	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:38%20GMT	https://beautifytools.com/base64-encode-decode.php	C:/My%20Web%20Sites/beautify/beautifytools.com/base64-encode-decode.html	(from https://beautifytools.com/)
03:27:39	39975/39975	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:39%20GMT	https://beautifytools.com/number-converter.php	C:/My%20Web%20Sites/beautify/beautifytools.com/number-converter.html	(from https://beautifytools.com/)
03:27:40	52957/52957	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:39%20GMT	https://beautifytools.com/currency-converter.php	C:/My%20Web%20Sites/beautify/beautifytools.com/currency-converter.html	(from https://beautifytools.com/)
03:27:40	41666/41666	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:40%20GMT	https://beautifytools.com/date-calculator.php	C:/My%20Web%20Sites/beautify/beautifytools.com/date-calculator.html	(from https://beautifytools.com/)
03:27:41	39657/39657	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:41%20GMT	https://beautifytools.com/diff-viewer.php	C:/My%20Web%20Sites/beautify/beautifytools.com/diff-viewer.html	(from https://beautifytools.com/)
03:27:41	37728/37728	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:41%20GMT	https://beautifytools.com/html-decoder.php	C:/My%20Web%20Sites/beautify/beautifytools.com/html-decoder.html	(from https://beautifytools.com/)
03:27:42	37941/37941	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:42%20GMT	https://beautifytools.com/html-encoder.php	C:/My%20Web%20Sites/beautify/beautifytools.com/html-encoder.html	(from https://beautifytools.com/)
03:27:42	40223/40223	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:43%20GMT	https://beautifytools.com/lorem-ipsum-generator.php	C:/My%20Web%20Sites/beautify/beautifytools.com/lorem-ipsum-generator.html	(from https://beautifytools.com/)
03:27:43	37807/37807	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:43%20GMT	https://beautifytools.com/new-line-counter.php	C:/My%20Web%20Sites/beautify/beautifytools.com/new-line-counter.html	(from https://beautifytools.com/)
03:27:44	51063/51063	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:44%20GMT	https://beautifytools.com/number-to-word-converter.php	C:/My%20Web%20Sites/beautify/beautifytools.com/number-to-word-converter.html	(from https://beautifytools.com/)
03:27:45	45349/45349	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:45%20GMT	https://beautifytools.com/string-utilities.php	C:/My%20Web%20Sites/beautify/beautifytools.com/string-utilities.html	(from https://beautifytools.com/)
03:27:46	63316/63316	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:46%20GMT	https://beautifytools.com/unix-time-converter.php	C:/My%20Web%20Sites/beautify/beautifytools.com/unix-time-converter.html	(from https://beautifytools.com/)
03:27:46	37767/37767	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:46%20GMT	https://beautifytools.com/url-decoder.php	C:/My%20Web%20Sites/beautify/beautifytools.com/url-decoder.html	(from https://beautifytools.com/)
03:27:47	37678/37678	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:47%20GMT	https://beautifytools.com/url-encoder.php	C:/My%20Web%20Sites/beautify/beautifytools.com/url-encoder.html	(from https://beautifytools.com/)
03:27:48	38305/38305	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:48%20GMT	https://beautifytools.com/word-counter.php	C:/My%20Web%20Sites/beautify/beautifytools.com/word-counter.html	(from https://beautifytools.com/)
03:27:49	38411/38411	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:49%20GMT	https://beautifytools.com/html-form-builder.php	C:/My%20Web%20Sites/beautify/beautifytools.com/html-form-builder.html	(from https://beautifytools.com/)
03:27:51	38288/38288	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:50%20GMT	https://beautifytools.com/base64-to-image-converter.php	C:/My%20Web%20Sites/beautify/beautifytools.com/base64-to-image-converter.html	(from https://beautifytools.com/)
03:27:52	38661/38661	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:52%20GMT	https://beautifytools.com/favicon-generator.php	C:/My%20Web%20Sites/beautify/beautifytools.com/favicon-generator.html	(from https://beautifytools.com/)
03:27:53	40196/40196	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:53%20GMT	https://beautifytools.com/htaccess-secure-directory.php	C:/My%20Web%20Sites/beautify/beautifytools.com/htaccess-secure-directory.html	(from https://beautifytools.com/)
03:27:53	40749/40749	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:53%20GMT	https://beautifytools.com/htaccess-secure-files.php	C:/My%20Web%20Sites/beautify/beautifytools.com/htaccess-secure-files.html	(from https://beautifytools.com/)
03:27:54	38559/38559	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:54%20GMT	https://beautifytools.com/image-to-base64-converter.php	C:/My%20Web%20Sites/beautify/beautifytools.com/image-to-base64-converter.html	(from https://beautifytools.com/)
03:27:55	51671/51671	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:54%20GMT	https://beautifytools.com/qr-code-generator.php	C:/My%20Web%20Sites/beautify/beautifytools.com/qr-code-generator.html	(from https://beautifytools.com/)
03:27:56	37921/37921	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:56%20GMT	https://beautifytools.com/torrent-decoder.php	C:/My%20Web%20Sites/beautify/beautifytools.com/torrent-decoder.html	(from https://beautifytools.com/)
03:27:57	38908/38908	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:57%20GMT	https://beautifytools.com/web-hosting-bandwidth-calculator.php	C:/My%20Web%20Sites/beautify/beautifytools.com/web-hosting-bandwidth-calculator.html	(from https://beautifytools.com/)
03:27:58	39238/39238	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:57%20GMT	https://beautifytools.com/alexa-rank-checker.php	C:/My%20Web%20Sites/beautify/beautifytools.com/alexa-rank-checker.html	(from https://beautifytools.com/)
03:27:58	38959/38959	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:58%20GMT	https://beautifytools.com/keyword-density-checker.php	C:/My%20Web%20Sites/beautify/beautifytools.com/keyword-density-checker.html	(from https://beautifytools.com/)
03:27:59	38159/38159	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:59%20GMT	https://beautifytools.com/redirect-checker.php	C:/My%20Web%20Sites/beautify/beautifytools.com/redirect-checker.html	(from https://beautifytools.com/)
03:27:59	38588/38588	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:27:59%20GMT	https://beautifytools.com/site-speed-checker.php	C:/My%20Web%20Sites/beautify/beautifytools.com/site-speed-checker.html	(from https://beautifytools.com/)
03:28:00	38655/38655	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:28:00%20GMT	https://beautifytools.com/social-popularity-checker.php	C:/My%20Web%20Sites/beautify/beautifytools.com/social-popularity-checker.html	(from https://beautifytools.com/)
03:28:01	38647/38647	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:28:01%20GMT	https://beautifytools.com/text-to-code-ratio-checker.php	C:/My%20Web%20Sites/beautify/beautifytools.com/text-to-code-ratio-checker.html	(from https://beautifytools.com/)
03:28:01	38223/38223	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:28:01%20GMT	https://beautifytools.com/hostname-lookup.php	C:/My%20Web%20Sites/beautify/beautifytools.com/hostname-lookup.html	(from https://beautifytools.com/)
03:28:02	39943/39943	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:28:02%20GMT	https://beautifytools.com/ip-location-finder.php	C:/My%20Web%20Sites/beautify/beautifytools.com/ip-location-finder.html	(from https://beautifytools.com/)
03:28:03	38301/38301	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:28:03%20GMT	https://beautifytools.com/mx-lookup.php	C:/My%20Web%20Sites/beautify/beautifytools.com/mx-lookup.html	(from https://beautifytools.com/)
03:28:04	38250/38250	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:28:04%20GMT	https://beautifytools.com/nameserver-lookup.php	C:/My%20Web%20Sites/beautify/beautifytools.com/nameserver-lookup.html	(from https://beautifytools.com/)
03:28:04	38835/38835	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:28:04%20GMT	https://beautifytools.com/open-port-checker.php	C:/My%20Web%20Sites/beautify/beautifytools.com/open-port-checker.html	(from https://beautifytools.com/)
03:28:05	38276/38276	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:28:05%20GMT	https://beautifytools.com/site-ip-checker.php	C:/My%20Web%20Sites/beautify/beautifytools.com/site-ip-checker.html	(from https://beautifytools.com/)
03:28:06	38294/38294	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:28:05%20GMT	https://beautifytools.com/website-location-finder.php	C:/My%20Web%20Sites/beautify/beautifytools.com/website-location-finder.html	(from https://beautifytools.com/)
03:28:08	41214/41214	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Jun%202022%2010:28:06%20GMT	https://beautifytools.com/privacy.php	C:/My%20Web%20Sites/beautify/beautifytools.com/privacy.html	(from https://beautifytools.com/)
03:28:08	50205/50205	---MC-	200	added ('OK')	text/javascript	date:Wed,%2013%20Apr%202022%2021:02:38%20GMT	http://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/beautify/www.google-analytics.com/analytics.js	(from https://beautifytools.com/)
03:28:09	2962/2962	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/js/home.js	C:/My%20Web%20Sites/beautify/beautifytools.com/js/home.js	(from https://beautifytools.com/)
03:28:09	31862/31862	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/js/jquery-ui-autocomplete.min.js	C:/My%20Web%20Sites/beautify/beautifytools.com/js/jquery-ui-autocomplete.min.js	(from https://beautifytools.com/)
03:28:09	84344/84344	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/js/jquery.min.js	C:/My%20Web%20Sites/beautify/beautifytools.com/js/jquery.min.js	(from https://beautifytools.com/)
03:28:09	1029/1029	---M--	200	added ('OK')	application/javascript	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/js/common.js	C:/My%20Web%20Sites/beautify/beautifytools.com/js/common.js	(from https://beautifytools.com/)
03:28:10	20532/20532	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jun%202022%2010:28:10%20GMT	https://beautifytools.com/audins.js	C:/My%20Web%20Sites/beautify/beautifytools.com/audins.95.delayed	(from https://beautifytools.com/)
03:28:10	421/421	---M--	200	added ('OK')	application/javascript	date:Fri,%2027%20May%202022%2005:19:32%20GMT	http://go.ezoic.net/detroitchicago/audins.js?cb=195-0	C:/My%20Web%20Sites/beautify/go.ezoic.net/detroitchicago/audins0d9f.js	(from https://beautifytools.com/)
03:28:11	35/35	---M--	200	added ('OK')	image/gif	date:Sat,%2004%20Jun%202022%2010:28:11%20GMT	http://pixel.quantserve.com/pixel/p-31iz6hfFutd16.gif?labels=Domain.beautifytools_com,DomainId.244621	C:/My%20Web%20Sites/beautify/pixel.quantserve.com/pixel/p-31iz6hfFutd160253.gif	(from https://beautifytools.com/)
03:28:11	4816/4816	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Jun%202022%2010:28:11%20GMT	https://beautifytools.com/tardisrocinante/vitals.js	C:/My%20Web%20Sites/beautify/beautifytools.com/tardisrocinante/vitals.js	(from https://beautifytools.com/)
03:28:11	4816/4816	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Jun%202022%2010:28:12%20GMT	https://beautifytools.com/tardisrocinante/vitals.js?gcb=0&cb=3	C:/My%20Web%20Sites/beautify/beautifytools.com/tardisrocinante/vitals5038.js	(from https://beautifytools.com/)
03:28:12	3995/3995	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Jun%202022%2010:28:12%20GMT	https://beautifytools.com/beardeddragon/drake.js	C:/My%20Web%20Sites/beautify/beautifytools.com/beardeddragon/drake.js	(from https://beautifytools.com/)
03:28:13	3995/3995	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Jun%202022%2010:28:13%20GMT	https://beautifytools.com/beardeddragon/drake.js?gcb=0&cb=4	C:/My%20Web%20Sites/beautify/beautifytools.com/beardeddragon/drake6190.js	(from https://beautifytools.com/)
03:28:14	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/beautify/beautifytools.com/fonts/glyphicons-halflings-regular.eot	(from https://beautifytools.com/css/bootstrap.min.css)
03:28:14	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/beautify/beautifytools.com/fonts/glyphicons-halflings-regulard41d.eot	(from https://beautifytools.com/css/bootstrap.min.css)
03:28:15	18028/18028	---MCZ	200	added ('OK')	font/woff2	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/beautify/beautifytools.com/fonts/glyphicons-halflings-regular.woff2	(from https://beautifytools.com/css/bootstrap.min.css)
03:28:16	23424/23424	---MCZ	200	added ('OK')	font/woff	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/beautify/beautifytools.com/fonts/glyphicons-halflings-regular.woff	(from https://beautifytools.com/css/bootstrap.min.css)
03:28:16	45404/45404	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/beautify/beautifytools.com/fonts/glyphicons-halflings-regular.ttf	(from https://beautifytools.com/css/bootstrap.min.css)
03:28:18	108738/108738	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/beautify/beautifytools.com/fonts/glyphicons-halflings-regular.svg	(from https://beautifytools.com/css/bootstrap.min.css)
03:28:18	1423/1423	---M-Z	200	added ('OK')	image/png	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/img/logo.png	C:/My%20Web%20Sites/beautify/beautifytools.com/img/logo.png	(from https://beautifytools.com/css/common.css)
03:28:19	15529/15529	---MCZ	200	added ('OK')	text/css	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/css/jquery-ui.min.css	C:/My%20Web%20Sites/beautify/beautifytools.com/css/jquery-ui.min.css	(from https://beautifytools.com/samples.php)
03:28:19	103/103	---M--	200	added ('OK')	text/css	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/css/samples.css	C:/My%20Web%20Sites/beautify/beautifytools.com/css/samples.css	(from https://beautifytools.com/samples.php)
03:28:20	31450/31450	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/js/jquery-ui.min.js	C:/My%20Web%20Sites/beautify/beautifytools.com/js/jquery-ui.min.js	(from https://beautifytools.com/samples.php)
03:28:20	7236/7236	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/js/zclip/jquery.zclip.min.js	C:/My%20Web%20Sites/beautify/beautifytools.com/js/zclip/jquery.zclip.min.js	(from https://beautifytools.com/samples.php)
03:28:21	346089/346089	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/js/ace/src-min-noconflict/ace.js	C:/My%20Web%20Sites/beautify/beautifytools.com/js/ace/src-min-noconflict/ace.js	(from https://beautifytools.com/samples.php)
03:28:22	34115/34115	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/js/ace/src-min-noconflict/ext-language_tools.js	C:/My%20Web%20Sites/beautify/beautifytools.com/js/ace/src-min-noconflict/ext-language_tools.js	(from https://beautifytools.com/samples.php)
03:28:23	1162/1162	---M--	200	added ('OK')	application/javascript	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/js/samples.js	C:/My%20Web%20Sites/beautify/beautifytools.com/js/samples.js	(from https://beautifytools.com/samples.php)
03:28:23	0/0	---M--	200	added ('OK')	text/css	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/css/contact_us.css	C:/My%20Web%20Sites/beautify/beautifytools.com/css/contact_us.aa.delayed	(from https://beautifytools.com/contact-us.php)
03:28:24	850/850	---MC-	200	added ('OK')	text/javascript	date:Sat,%2004%20Jun%202022%2010:28:24%20GMT	https://www.google.com/recaptcha/api.js	C:/My%20Web%20Sites/beautify/www.google.com/recaptcha/api.js	(from https://beautifytools.com/contact-us.php)
03:28:25	3960/3960	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/js/contact_us.js	C:/My%20Web%20Sites/beautify/beautifytools.com/js/contact_us.js	(from https://beautifytools.com/contact-us.php)
03:28:26	303/303	---M--	200	added ('OK')	text/css	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/css/css_beautifier.css	C:/My%20Web%20Sites/beautify/beautifytools.com/css/css_beautifier.css	(from https://beautifytools.com/css-beautifier.php)
03:28:26	17849/17849	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/js/bootstrap.min.js	C:/My%20Web%20Sites/beautify/beautifytools.com/js/bootstrap.min.js	(from https://beautifytools.com/css-beautifier.php)
03:28:27	3365/3365	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/js/FileSaver.min.js	C:/My%20Web%20Sites/beautify/beautifytools.com/js/FileSaver.min.js	(from https://beautifytools.com/css-beautifier.php)
03:28:27	1441/1441	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/js/ace/src-min-noconflict/ext-themelist.js	C:/My%20Web%20Sites/beautify/beautifytools.com/js/ace/src-min-noconflict/ext-themelist.js	(from https://beautifytools.com/css-beautifier.php)
03:28:28	10109/10109	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/js/vkbeautify.min.js	C:/My%20Web%20Sites/beautify/beautifytools.com/js/vkbeautify.min.js	(from https://beautifytools.com/css-beautifier.php)
03:28:28	2993/2993	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/js/cssbeautify.min.js	C:/My%20Web%20Sites/beautify/beautifytools.com/js/cssbeautify.min.js	(from https://beautifytools.com/css-beautifier.php)
03:28:29	8306/8306	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/js/css_beautifier.js	C:/My%20Web%20Sites/beautify/beautifytools.com/js/css_beautifier.js	(from https://beautifytools.com/css-beautifier.php)
03:28:30	1337/1337	---M--	200	added ('OK')	application/javascript	date:Sat,%2004%20Jun%202022%2010:28:30%20GMT	https://beautifytools.com/utilcave_com/inc/ezcl.webp?cb=4	C:/My%20Web%20Sites/beautify/beautifytools.com/utilcave_com/inc/ezcl0e98.webp	(from https://beautifytools.com/css-beautifier.php)
03:28:30	303/303	---M--	200	added ('OK')	text/css	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/css/css_minifier.css	C:/My%20Web%20Sites/beautify/beautifytools.com/css/css_minifier.css	(from https://beautifytools.com/css-minifier.php)
03:28:31	8304/8304	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/js/css_minifier.js	C:/My%20Web%20Sites/beautify/beautifytools.com/js/css_minifier.js	(from https://beautifytools.com/css-minifier.php)
03:28:31	304/304	---M--	200	added ('OK')	text/css	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/css/html_beautifier.css	C:/My%20Web%20Sites/beautify/beautifytools.com/css/html_beautifier.css	(from https://beautifytools.com/html-beautifier.php)
03:28:32	91563/91563	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/js/js-beautify/js/lib/beautify.js	C:/My%20Web%20Sites/beautify/beautifytools.com/js/js-beautify/js/lib/beautify.js	(from https://beautifytools.com/html-beautifier.php)
03:28:33	16670/16670	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/js/js-beautify/js/lib/beautify-css.js	C:/My%20Web%20Sites/beautify/beautifytools.com/js/js-beautify/js/lib/beautify-css.js	(from https://beautifytools.com/html-beautifier.php)
03:28:34	45295/45295	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/js/js-beautify/js/lib/beautify-html.js	C:/My%20Web%20Sites/beautify/beautifytools.com/js/js-beautify/js/lib/beautify-html.js	(from https://beautifytools.com/html-beautifier.php)
03:28:35	179031/179031	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/js/uglify.js	C:/My%20Web%20Sites/beautify/beautifytools.com/js/uglify.js	(from https://beautifytools.com/html-beautifier.php)
03:28:35	196272/196272	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/js/cleancss-browser.js	C:/My%20Web%20Sites/beautify/beautifytools.com/js/cleancss-browser.js	(from https://beautifytools.com/html-beautifier.php)
03:28:36	19604/19604	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/js/htmlminifier.min.js	C:/My%20Web%20Sites/beautify/beautifytools.com/js/htmlminifier.min.js	(from https://beautifytools.com/html-beautifier.php)
03:28:36	11482/11482	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/js/html_beautifier.js	C:/My%20Web%20Sites/beautify/beautifytools.com/js/html_beautifier.js	(from https://beautifytools.com/html-beautifier.php)
03:28:37	22/22	---M--	200	added ('OK')	text/css	date:Wed,%2001%20Jun%202022%2021:27:42%20GMT	https://beautifytools.com/css/html_minifier.css	C:/My%20Web%20Sites/beautify/beautifytools.com/css/html_minifier.css	(from https://beautifytools.com/html-minifier.php)
03:28:37	11872/11872	---MCZ	200	added ('OK')	application/javascript	etag:W/%222e60-5c701b9c2cf40-gzip%22	http://www.ezojs.com/ezoic/ezd.js	C:/My%20Web%20Sites/beautify/www.ezojs.com/ezoic/ezd.js	(from https://beautifytools.com/html-minifier.php)
